['07/16/19 19:06:56', 3992.2932810783386, 6.937, 44.4866]
['07/16/19 19:07:06', 4002.2933959960938, 6.875, 44.375]
['07/16/19 19:07:16', 4012.2932579517365, 6.812, 44.2616]
['07/16/19 19:07:26', 4022.293344974518, 6.75, 44.15]
['07/16/19 19:07:36', 4032.2933719158173, 6.687, 44.0366]
['07/16/19 19:07:46', 4042.2933220863342, 6.625, 43.925]
['07/16/19 19:07:56', 4052.2933480739594, 6.562, 43.8116]
['07/16/19 19:08:06', 4062.2933690547943, 6.5, 43.7]
['07/16/19 19:08:16', 4072.2932789325714, 6.437, 43.586600000000004]
['07/16/19 19:08:26', 4082.2933869361877, 6.375, 43.475]
['07/16/19 19:08:36', 4092.2933609485626, 6.312, 43.3616]
['07/16/19 19:08:46', 4102.293339967728, 6.25, 43.25]
['07/16/19 19:08:56', 4112.293348073959, 6.187, 43.1366]
['07/16/19 19:09:06', 4122.293365955353, 6.125, 43.025]
['07/16/19 19:09:16', 4132.293360948563, 6.062, 42.9116]
['07/16/19 19:09:26', 4142.293345928192, 5.937, 42.8]
['07/16/19 19:09:36', 4152.293532133102, 5.875, 42.575]
['07/16/19 19:09:46', 4162.293307065964, 5.812, 42.461600000000004]
['07/16/19 19:09:56', 4172.293340921402, 5.75, 42.35]
['07/16/19 19:10:06', 4182.293354988098, 5.687, 42.2366]
['07/16/19 19:10:16', 4192.293354988098, 5.562, 42.0116]
['07/16/19 19:10:26', 4202.293632984161, 5.5, 41.9]
['07/16/19 19:10:36', 4212.293370008469, 5.375, 41.675]
['07/16/19 19:10:46', 4222.294695138931, 5.312, 41.45]
['07/16/19 19:10:56', 4232.293380022049, 5.187, 41.336600000000004]
['07/16/19 19:11:06', 4242.294717073441, 5.062, 41.1116]
['07/16/19 19:11:16', 4252.293275117874, 4.937, 40.8866]
['07/16/19 19:11:26', 4262.293379068375, 4.812, 40.775]
['07/16/19 19:11:36', 4272.293364048004, 4.75, 40.55]
['07/16/19 19:11:46', 4282.293700933456, 4.625, 40.325]
['07/16/19 19:11:56', 4292.293390035629, 4.5, 40.1]
['07/16/19 19:12:06', 4302.2933440208435, 4.437, 39.9866]
['07/16/19 19:12:16', 4312.293287992477, 4.312, 39.7616]
['07/16/19 19:12:26', 4322.294847011566, 4.25, 39.65]
['07/16/19 19:12:36', 4332.293349027634, 4.187, 39.5366]
['07/16/19 19:12:46', 4342.293272972107, 4.125, 39.425]
['07/16/19 19:12:56', 4352.294718027115, 4.0, 39.2]
['07/16/19 19:13:06', 4362.293345928192, 3.9370000000000003, 39.086600000000004]
['07/16/19 19:13:16', 4372.293265104294, 3.875, 38.975]
['07/16/19 19:13:26', 4382.293369054794, 3.8120000000000003, 38.8616]
['07/16/19 19:13:36', 4392.293352127075, 3.75, 38.75]
['07/16/19 19:13:46', 4402.2933440208435, 3.625, 38.6366]
['07/16/19 19:13:56', 4412.293371915817, 3.5620000000000003, 38.4116]
['07/16/19 19:14:06', 4422.374386072159, 3.5, 38.3]
['07/16/19 19:14:16', 4432.373246908188, 3.4370000000000003, 38.1866]
['07/16/19 19:14:26', 4442.373342990875, 3.3120000000000003, 37.961600000000004]
['07/16/19 19:14:36', 4452.373347997665, 3.25, 37.85]
['07/16/19 19:14:46', 4462.373258113861, 3.125, 37.625]
['07/16/19 19:14:56', 4472.374375104904, 3.0, 37.4]
['07/16/19 19:15:06', 4482.373376131058, 2.8120000000000003, 37.0616]
['07/16/19 19:15:16', 4492.37339091301, 2.6870000000000003, 36.836600000000004]
['07/16/19 19:15:26', 4502.373376131058, 2.562, 36.6116]
['07/16/19 19:15:36', 4512.3733451366425, 2.437, 36.3866]
['07/16/19 19:15:46', 4522.3733949661255, 2.312, 36.1616]
['07/16/19 19:15:56', 4532.374370098114, 2.25, 36.05]
['07/16/19 19:16:06', 4542.373351097107, 2.125, 35.9366]
['07/16/19 19:16:16', 4552.373299121857, 2.062, 35.7116]
['07/16/19 19:16:26', 4562.373374938965, 2.0, 35.6]
['07/16/19 19:16:36', 4572.374392986298, 1.875, 35.4866]
['07/16/19 19:16:46', 4582.373264074326, 1.812, 35.2616]
['07/16/19 19:16:56', 4592.37334895134, 1.75, 35.2616]
['07/16/19 19:17:06', 4602.373349905014, 1.687, 35.0366]
['07/16/19 19:17:16', 4612.374351978302, 1.625, 34.925]
['07/16/19 19:17:26', 4622.373353004456, 1.562, 34.8116]
['07/16/19 19:17:36', 4632.373353004456, 1.5, 34.8116]
['07/16/19 19:17:46', 4642.374279975891, 1.5, 34.7]
['07/16/19 19:17:56', 4652.373356103897, 1.437, 34.5866]
['07/16/19 19:18:06', 4662.373340129852, 1.375, 34.475]
['07/16/19 19:18:16', 4672.37328004837, 1.312, 34.3616]
['07/16/19 19:18:26', 4682.374371051788, 1.25, 34.25]
['07/16/19 19:18:36', 4692.373359918594, 1.25, 34.25]
['07/16/19 19:18:46', 4702.373261928558, 1.187, 34.1366]
['07/16/19 19:18:56', 4712.3743851184845, 1.125, 34.025]
['07/16/19 19:19:06', 4722.373376131058, 1.062, 33.9116]
['07/16/19 19:19:16', 4732.3732941150665, 1.0, 33.8]
['07/16/19 19:19:26', 4742.414374113083, 1.0, 33.8]
['07/16/19 19:19:36', 4752.373389959335, 0.937, 33.6866]
['07/16/19 19:19:46', 4762.373289108276, 0.875, 33.575]
['07/16/19 19:19:56', 4772.373546123505, 0.812, 33.575]
['07/16/19 19:20:06', 4782.373464107513, 0.812, 33.4616]
['07/16/19 19:20:16', 4792.3732941150665, 0.75, 33.35]
['07/16/19 19:20:26', 4802.373349905014, 0.687, 33.35]
['07/16/19 19:20:36', 4812.373253107071, 0.687, 33.2366]
['07/16/19 19:20:46', 4822.373256921768, 0.625, 33.125]
['07/16/19 19:20:56', 4832.373381137848, 0.562, 33.0116]
['07/16/19 19:21:06', 4842.373297929764, 0.5, 33.0116]
['07/16/19 19:21:16', 4852.373264074326, 0.5, 32.9]
['07/16/19 19:21:26', 4862.373408079147, 0.437, 32.7866]
['07/16/19 19:21:36', 4872.373426914215, 0.375, 32.7866]
['07/16/19 19:21:46', 4882.373291015625, 0.375, 32.675]
['07/16/19 19:21:56', 4892.373382091522, 0.312, 32.5616]
['07/16/19 19:22:06', 4902.373281955719, 0.312, 32.45]
['07/16/19 19:22:16', 4912.37327003479, 0.25, 32.45]
['07/16/19 19:22:26', 4922.373384952545, 0.25, 32.45]
['07/16/19 19:22:36', 4932.373456954956, 0.187, 32.3366]
['07/16/19 19:22:46', 4942.373321056366, 0.187, 32.225]
['07/16/19 19:22:56', 4952.373393058777, 0.125, 32.225]
['07/16/19 19:23:06', 4962.373265028, 0.125, 32.225]
['07/16/19 19:23:16', 4972.373377084732, 0.062, 32.1116]
['07/16/19 19:23:26', 4982.373528003693, 0.062, 32.1116]
['07/16/19 19:23:36', 4992.373291969299, 0.062, 32.1116]
['07/16/19 19:23:46', 5002.37334394455, 0.0, 32.1116]
['07/16/19 19:23:56', 5012.373481988907, 0.0, 32.0]
['07/16/19 19:24:06', 5022.37328004837, 0.0, 32.0]
['07/16/19 19:24:16', 5032.373338937759, 0.0, 32.0]
['07/16/19 19:24:26', 5042.45338511467, 0.0, 32.0]
['07/16/19 19:24:36', 5052.45435500145, 0.0, 32.0]
['07/16/19 19:24:46', 5062.453279972076, -0.062, 32.0]
['07/16/19 19:24:56', 5072.453540086746, -0.062, 32.0]
['07/16/19 19:25:06', 5082.453253030777, -0.062, 31.8884]
['07/16/19 19:25:16', 5092.453377008438, -0.062, 31.8884]
['07/16/19 19:25:26', 5102.454386949539, -0.062, 31.8884]
['07/16/19 19:25:36', 5112.4533660411835, -0.062, 31.8884]
['07/16/19 19:25:46', 5122.453344106674, -0.062, 31.8884]
['07/16/19 19:25:56', 5132.453377962112, -0.062, 31.8884]
['07/16/19 19:26:06', 5142.453269004822, -0.062, 31.8884]
['07/16/19 19:26:16', 5152.453382968903, -0.062, 31.8884]
['07/16/19 19:26:26', 5162.4535229206085, -0.062, 31.8884]
['07/16/19 19:26:36', 5172.493297100067, -0.062, 31.8884]
['07/16/19 19:26:46', 5182.453351974487, -0.062, 31.8884]
['07/16/19 19:26:56', 5192.45338511467, -0.062, 31.8884]
['07/16/19 19:27:06', 5202.453351974487, -0.062, 31.8884]
['07/16/19 19:27:16', 5212.453349113464, -0.062, 31.8884]
['07/16/19 19:27:26', 5222.453795909882, -0.062, 31.8884]
['07/16/19 19:27:36', 5232.453289985657, -0.062, 31.8884]
['07/16/19 19:27:46', 5242.453344106674, -0.062, 31.8884]
['07/16/19 19:27:56', 5252.45485496521, -0.062, 31.8884]
['07/16/19 19:28:06', 5262.453261137009, -0.062, 31.8884]
['07/16/19 19:28:16', 5272.453351974487, -0.062, 31.8884]
['07/16/19 19:28:26', 5282.454782962799, -0.062, 31.8884]
['07/16/19 19:28:36', 5292.453284025192, -0.062, 31.8884]
['07/16/19 19:28:46', 5302.4533479213715, -0.062, 31.8884]
['07/16/19 19:28:56', 5312.453349113464, -0.062, 31.8884]
['07/16/19 19:29:06', 5322.453261137009, -0.062, 31.8884]
['07/16/19 19:29:16', 5332.453800916672, -0.062, 31.8884]
['07/16/19 19:29:26', 5342.4547691345215, -0.062, 31.8884]
['07/16/19 19:29:36', 5352.453262090683, -0.062, 31.8884]
['07/16/19 19:29:46', 5362.453351974487, -0.062, 31.8884]
['07/16/19 19:29:56', 5372.453378915787, -0.062, 31.8884]
['07/16/19 19:30:06', 5382.4532561302185, -0.062, 31.8884]
['07/16/19 19:30:16', 5392.4533450603485, -0.062, 31.8884]
['07/16/19 19:30:26', 5402.453382968903, -0.062, 31.8884]
['07/16/19 19:30:36', 5412.4532680511475, -0.062, 31.8884]
['07/16/19 19:30:46', 5422.453342914581, -0.062, 31.8884]
['07/16/19 19:30:56', 5432.453340053558, -0.062, 31.8884]
['07/16/19 19:31:06', 5442.453283071518, -0.062, 31.8884]
['07/16/19 19:31:16', 5452.453367948532, -0.062, 31.8884]
['07/16/19 19:31:26', 5462.454780101776, -0.062, 31.8884]
['07/16/19 19:31:36', 5472.4533541202545, -0.062, 31.8884]
['07/16/19 19:31:46', 5482.453359127045, -0.062, 31.8884]
